resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
TOS26_PR.P04.010.005,"Subject: ELEMENTS FOR WALLS AND FLOORS Compliant with: - CE marking; - UNI EN 15037-3:2011 - for floor use; - UNI EN 771-1:2015 - for brickwork; - UNI EN 771-3:2015 - for vibrocompacted concrete. - performance certificate (DoP), EU Regulation 305/2011 | Type: bricks, large bricks and floor tiles Mater",Material,General,cad,25.45,25.45,25.45,25.45,1,INR,458.1,18.0,2,2,EDILIZIA CIVILE,Public Works Price List of Tuscany (2026 edition),CIVIL CONSTRUCTION,FLOORS
TOS26_PR.P05.001.002,Object: MARBLES / GRANITES / STONES | Use: FLOORING Placement: OUTDOORS Object: slabs Finish: sawn flat Length: variable Compliant: - CE Mark; - UNI EN 1341:2013 | PIETRA SERENA SLABS. Width: 40/45/50 cm Length running Thickness: 10 cm With milled edges,Material,General,m²,3599.23,3599.23,3599.23,3599.23,1,INR,305.93,0.085,2,2,EDILIZIA CIVILE,Public Works Price List of Tuscany (2026 edition),CIVIL CONSTRUCTION,FLOORS
TOS26_PR.P09.022.005,Object: MORTARS / FILLERS Included: accessories and meshes. | FILLER | BASED ON ACRYLIC OR VINYL ACRYLIC RESINS,Material,General,kg,155.9,155.9,155.9,155.9,1,INR,8.73,0.056,2,2,EDILIZIA CIVILE,Public Works Price List of Tuscany (2026 edition),CIVIL CONSTRUCTION,DEMOLITION / DISMANTLING / REMOVAL / SHORING
TOS26_PR.P26.128.006,"Subject: COVERING MATERIALS - PAINTS, VARNISHES, ENAMELS AND TOOLS FOR THEIR APPLICATION Compliant with: UNI EN ISO 4618:2023. | UPHOLSTERY PRODUCTS. | LIQUID RELEASE AGENT BASED ON SURFACTANTS FOR WALLPAPER Packaging: 250 gr",Material,General,kg,299.81,299.81,299.81,299.81,1,INR,67.76,0.226,2,2,EDILIZIA CIVILE,Public Works Price List of Tuscany (2026 edition),CIVIL CONSTRUCTION,DEMOLITION / DISMANTLING / REMOVAL / SHORING
TOS26_PR.P11.101.001,"Object: PREFABRICATED ELEMENTS. Use: For structures / support works / containment | PRESTRESSED REINFORCED CONCRETE PRECAST BEAM Size (cm): 9 x 12 CE certified according to standard UNI EN 15037-1:2008 | Length < 4,00 m",Material,General,m,153.74,153.74,153.74,153.74,1,INR,307.48,2.0,2,2,EDILIZIA CIVILE,Public Works Price List of Tuscany (2026 edition),CIVIL CONSTRUCTION,FLOORS
TOS26_PR.P11.101.002,"Object: PREFABRICATED ELEMENTS. Use: For structures / support works / containment | PRESTRESSED REINFORCED CONCRETE PRECAST BEAM Dimension (cm): 9 x 12 CE certified according to standard UNI EN 15037-1:2008 | 4,01 m < length < 5,00 m",Material,General,m,184.38,184.38,184.38,184.38,1,INR,368.77,2.0,2,2,EDILIZIA CIVILE,Public Works Price List of Tuscany (2026 edition),CIVIL CONSTRUCTION,FLOORS
TOS26_PR.P60.036.003,"Object: Power and signaling cables, pipes, ducts, junction boxes, conduits/busbar trunking (description updated in the 2024 Price List publication) | Object: Recessed junction boxes Material: plastic Characteristics: IP40 Included: screw cover Conf",Material,General,cad,33.56,33.56,33.56,33.56,1,INR,20.14,0.6,2,2,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Public Works Price List of Tuscany (2026 edition),ELECTRICAL / SPECIAL / COMMUNICATIONS SYSTEMS CAM: no,ELECTRICAL
TOS26_PR.P62.001.012,"Object: Modular control, signaling and regulation devices, modular boxes and finishes, industrial sockets and plugs, lighting devices | Object: Modular control devices Use: civil series Included: standard finish | Object: Button Specifications: NO Number of poles: 1 Included: tar",Material,General,cad,481.96,481.96,481.96,481.96,1,INR,481.96,1.0,2,2,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Public Works Price List of Tuscany (2026 edition),ELECTRICAL / SPECIAL / COMMUNICATIONS SYSTEMS CAM: no,ELECTRICAL
TOS26_PR.P62.009.002,"Object: Modular control, signaling and regulation devices, modular boxes and finishes, industrial sockets and plugs, lighting devices | Object: Wall-mounted device box Protection degree: IP40 Included: lateral and central pre-breaks for pipe entry | Specific",Material,General,cad,74.7,74.7,74.7,74.7,1,INR,112.05,1.5,2,2,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Public Works Price List of Tuscany (2026 edition),ELECTRICAL / SPECIAL / COMMUNICATIONS SYSTEMS CAM: no,ELECTRICAL
TOS26_PR.P61.094.001,PRODUCTS FOR ELECTRICAL INSTALLATIONS: ELECTRICAL PANELS (CARPENTRY AND EQUIPMENT) (description updated in the 2024 Price List publication) | Object: Buttons Use: installation on DIN rail Compliant with: - IEC 60947-5-1 standards; - IEC 62094-1. | Specifications: - 1NA 16A; - impulse type.,Material,General,cad,650.06,650.06,650.06,650.06,1,INR,650.06,1.0,2,2,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Public Works Price List of Tuscany (2026 edition),ELECTRICAL / SPECIAL / COMMUNICATIONS SYSTEMS CAM: no,ELECTRICAL
TOS26_PRCAM.P09.020.001,"MORTARS AND PLASTER - PREMIXED / PREFABRICATED OR PREPARED ON SITE WITH MIXERS. For plasters, screeds, masonry, coatings, and fillers. Preference for production plants with low energy consumption and processes optimized to reduce waste and scraps. For preco products",Material,General,kg,30.17,30.17,30.17,30.17,1,INR,125.21,4.15,2,2,EDILIZIA CIVILE,Public Works Price List of Tuscany (2026 edition),CIVIL CONSTRUCTION,of SCREEDS OR SUBFLOORS
TOS26_PRCAM.P09.030.001,"MORTARS AND PLASTER - PREMIXED / PREFABRICATED OR PREPARED ON SITE WITH MIXERS. For plasters, screeds, masonry, coatings, and fillers. Preference for production plants with low energy consumption and processes optimized to reduce waste and scraps. For preco products",Material,General,kg,41.74,41.74,41.74,41.74,1,INR,156.53,3.75,2,2,EDILIZIA CIVILE,Public Works Price List of Tuscany (2026 edition),CIVIL CONSTRUCTION,of SCREEDS OR SUBFLOORS
TOS26_PRCAM.P04.012.004,Subject: ELEMENTS FOR MASONRY AND FLOOR SLABS IN BRICK AND CONCRETE - CAM Compliant: - CE marking; - brick masonry according to UNI EN 771-1:2015; - vibrocompressed concrete masonry according to UNI EN 771-3:2015. - performance certificate (DoP) in accordance with the EU Regulation.,Material,General,cad,83.5,83.5,83.5,83.5,1,INR,751.48,9.0,2,2,EDILIZIA CIVILE,Public Works Price List of Tuscany (2026 edition),CIVIL CONSTRUCTION,FLOORS
TOS26_PRCAM.P04.010.010,Subject: ELEMENTS FOR MASONRY AND FLOOR SLABS IN BRICK AND CONCRETE - CAM Compliant: - CE marking; - brick masonry according to UNI EN 771-1:2015; - vibrocompressed concrete masonry according to UNI EN 771-3:2015. - performance certificate (DoP) in accordance with the EU Regulation.,Material,General,cad,69.97,69.97,69.97,69.97,1,INR,699.71,10.0,2,2,EDILIZIA CIVILE,Public Works Price List of Tuscany (2026 edition),CIVIL CONSTRUCTION,FLOORS
TOS26_PR.P23.011.050,"Object: MATERIALS FOR SUSPENDED CEILINGS, WALLS AND PARTITIONS | ACCESSORIES FOR THE FIXING OF SUSPENDED CEILINGS AND PARTITIONS SCREWS AND DOWELS CE Certified Compliant: UNI EN 14566:2009 | connection screws 6x90/110",Material,General,cad,4.95,4.95,4.95,4.95,1,INR,8.92,1.8,2,2,EDILIZIA CIVILE,Public Works Price List of Tuscany (2026 edition),CIVIL CONSTRUCTION,STRUCTURES
TOS26_AT.N10.006.P010,Object: PROVISIONAL WORKS Placement: for maximum heights 20 (m) Rental: monthly (unless otherwise indicated) Included: (unless otherwise indicated) - assembly; - disassembly; - transport; - use; - cost of drafting the assembly plan; - working platforms in planks or galvanized sheet metal;,Equipment,General,m,90.58,90.58,90.58,90.58,1,INR,90.58,1.0,2,2,SALUTE E SICUREZZA,Public Works Price List of Tuscany (2026 edition),HEALTH AND SAFETY,RENTALS
TOS26_AT.N10.007.P010,Object: PROVISIONAL WORKS Placement: for maximum heights 20 (m) Rental: monthly (unless otherwise indicated) Included: (unless otherwise indicated) - assembly; - disassembly; - transport; - use; - cost of drafting the assembly plan; - working platforms in planks or galvanized sheet metal;,Equipment,General,m²,67.87,67.87,67.87,67.87,1,INR,67.87,1.0,2,2,SALUTE E SICUREZZA,Public Works Price List of Tuscany (2026 edition),HEALTH AND SAFETY,RENTALS
TOS26_AT.N10.013.P010,Object: PROVISIONAL WORKS Placement: for maximum heights 20 (m) Rental: monthly (unless otherwise indicated) Included: (unless otherwise indicated) - assembly; - disassembly; - transport; - use; - cost of drafting the assembly plan; - working platforms in planks or galvanized sheet metal;,Equipment,General,cad,170.81,170.81,170.81,170.81,1,INR,170.81,1.0,2,2,SALUTE E SICUREZZA,Public Works Price List of Tuscany (2026 edition),HEALTH AND SAFETY,RENTALS
TOS26_PR.P13.010.001,"Subject: STEEL. Use: FOR STRUCTURAL STEELWORK. Included: rolled profiles, structural components and kits. Compliant with: - harmonized European standards; - Technical Standards for Construction as per D.M. 17/01/2018. | HOT ROLLED SHEETS FOR STRUCTURAL USE Compliant with: - UNI EN 10025-1",Material,Steel & Metal,kg,49.97,49.97,49.97,49.97,1,INR,392.25,7.85,2,2,SALUTE E SICUREZZA,Public Works Price List of Tuscany (2026 edition),HEALTH AND SAFETY,RENTALS
TOS26_PR.P04.004.010,"Object: ELEMENTS FOR MASONRY AND FLOORS Compliant with: - CE marking; - UNI EN 15037-3:2011 - for floor use; - UNI EN 771-1:2015 - for brickwork; - UNI EN 771-3:2015 - for vibrocompacted concrete. - performance certificate (DoP), EU Regulation 305/2011 | Type: block Material: brick Characte",Material,General,m³,5039.61,5039.61,5039.61,5039.61,1,INR,665.23,0.132,2,2,EDILIZIA CIVILE,Public Works Price List of Tuscany (2026 edition),CIVIL CONSTRUCTION,WALL / PARTITION
TOS26_PRCAM.P18.MWV22.006,Subject: THERMAL AND ACOUSTIC INSULANTS Compliant with: - UNI 13172:2012; - UNI13501:2009; - D.M. 15/03/2005. - CE marking; - Declaration of Performance (DoP) | OF MINERAL ORIGIN. GLASS WOOL PANELS - MW. TREATED WITH THERMOSETTING RESINS COATED WITH A BITUMEN LAYER Density ρ ~ (kg/m³): 95-,Material,General,m²,1655.23,1655.23,1655.23,1655.23,1,INR,1737.99,1.05,2,2,EDILIZIA CIVILE,Public Works Price List of Tuscany (2026 edition),CIVIL CONSTRUCTION,PANELS
TOS26_PRCAM.P18.ICB08.003,"Object: THERMAL AND ACOUSTIC INSULANTS Compliant with: - UNI 13172:2012; - UNI13501:2009; - D.M. 15/03/2005. - CE marking; - Declaration of Performance (DoP) | OF VEGETABLE ORIGIN. CORK STRIPS - ICB SUPERCOMPRESSED, HIGHLY FLEXIBLE, SMOOTHED ON BOTH SIDES. Obtained from granulated cork",Material,Fasteners,m²,174.85,174.85,174.85,174.85,1,INR,183.59,1.05,2,2,EDILIZIA CIVILE,Public Works Price List of Tuscany (2026 edition),CIVIL CONSTRUCTION,Use: THERMAL INSULATION Included: - preparation of supports (unless otherwise ex
TOS26_PRCAM.P18.MWV02.001,Object: THERMAL AND ACOUSTIC INSULANTS Compliant with: - UNI 13172:2012; - UNI13501:2009; - D.M. 15/03/2005. - CE marking; - Declaration of Performance (DoP) | OF MINERAL ORIGIN. GLASS WOOL MATS/ROLLS - MW. TREATED WITH THERMOSETTING RESINS AND COVERED ON ONE SIDE WITH A PAPER SHEET,Material,General,m²,180.39,180.39,180.39,180.39,1,INR,189.41,1.05,2,2,EDILIZIA CIVILE,Public Works Price List of Tuscany (2026 edition),CIVIL CONSTRUCTION,Use: THERMAL INSULATION Included: - preparation of supports (unless otherwise ex
TOS26_PR.P02.004.010,Subject: HYDRAULIC AND AIR MINERAL BINDERS. | Subject: CEMENT Compliant with: UNI EN 197-1:2011 | Type: Portland CEM II/B-L 32.5 R - white Format: bags of 25 kg,Material,Concrete & Cement,t,6722.43,6722.43,6722.43,6722.43,1,INR,76.67,0.0114,2,2,EDILIZIA SU BENI VINCOLATI DAL D. Lgs. 42/2004 e s.m.i E/O DI INTERESSE STORICO- ARTISTICO,Public Works Price List of Tuscany (2026 edition),CONSTRUCTION ON ASSETS PROTECTED BY LEGISLATIVE DECREE 42/2004 and subsequent am,FLOORING
TOS26_PR.P62.004.011,"Object: Modular control, signaling and regulation devices, modular boxes and finishes, industrial sockets and plugs, lighting devices | Object: Electronic modular control and regulation devices Use: civil series Included: standard finish | Object: Infrared switch",Material,General,cad,4259.62,4259.62,4259.62,4259.62,1,INR,4259.62,1.0,2,2,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Public Works Price List of Tuscany (2026 edition),ELECTRICAL / SPECIAL / COMMUNICATIONS SYSTEMS CAM: no,ELECTRICAL
TOS26_PR.P11.102.002,"Object: PREFABRICATED ELEMENTS. Use: For structures / support works / containment | PREFABRICATED REINFORCED CONCRETE BEAM STIFFENED BY ELECTROWELDED MESH with brick bottom for floors. CE certified according to standard UNI EN 15037-1:2008 | 4,01 m < length < 5,00 m",Material,General,m,151.13,151.13,151.13,151.13,1,INR,302.26,2.0,2,2,EDILIZIA CIVILE,Public Works Price List of Tuscany (2026 edition),CIVIL CONSTRUCTION,FLOORS
TOS26_PR.P11.102.003,"Object: PREFABRICATED ELEMENTS. Use: For structures / support works / containment | PREFABRICATED BEAM IN REINFORCED CONCRETE STIFFENED BY ELECTROWELDED MESH with brick bottom for floors. CE certified according to standard UNI EN 15037-1:2008 | 5,01 m < length < 6,00 m",Material,General,m,168.32,168.32,168.32,168.32,1,INR,336.63,2.0,2,2,EDILIZIA CIVILE,Public Works Price List of Tuscany (2026 edition),CIVIL CONSTRUCTION,FLOORS
TOS26_PR.P04.012.011,"Object: ELEMENTS FOR MASONRY AND FLOORS Compliant with: - CE marking; - UNI EN 15037-3:2011 - for floor use; - UNI EN 771-1:2015 - for brickwork; - UNI EN 771-3:2015 - for vibrocompacted concrete. - performance certificate (DoP), EU Regulation 305/2011 | Type: hollow block Material: brick Use:",Material,General,cad,91.09,91.09,91.09,91.09,1,INR,819.83,9.0,2,2,EDILIZIA CIVILE,Public Works Price List of Tuscany (2026 edition),CIVIL CONSTRUCTION,FLOORS
TOS26_PR.P08.021.042,Object: TIMBER | FOR CONSTRUCTION. SOLID CHESTNUT. CE Certified according to: - UNI EN 14081-1:2016 for structural wood with rectangular section; - UNI EN 15497:2014 for KVH structural wood. | BOARDS 2 cm < Thickness < 6 cm assortment 1^ Length: 4 m Width > 16 cm,Material,General,m³,23859.97,23859.97,23859.97,23859.97,1,INR,954.4,0.04,2,2,EDILIZIA CIVILE,Public Works Price List of Tuscany (2026 edition),CIVIL CONSTRUCTION,FLOORS
TOS26_AT.N11.001.P010,Subject: PROVISIONAL WORKS Placement: IN ENVIRONMENTS OF PARTICULAR ARTISTIC VALUE Included: - assembly; - disassembly; - rental for the first month of use or fraction of month; - transport; - use; - drafting of the assembly plan; - anchors carefully protected to avoid damage,Equipment,General,m²,49.92,49.92,49.92,49.92,1,INR,49.92,1.0,2,2,SALUTE E SICUREZZA,Public Works Price List of Tuscany (2026 edition),HEALTH AND SAFETY,RENTALS
TOS26_PR.P26.110.003,"Subject: COATING MATERIALS - PAINTS, VARNISHES, ENAMELS AND TOOLS FOR THEIR APPLICATION Compliant with: UNI EN ISO 4618:2023. | MINERAL WATER-BASED WALL PAINT | BASED ON DARK COLOR SLACK LIME",Material,General,l,165.82,165.82,165.82,165.82,1,INR,29.02,0.175,2,2,EDILIZIA SU BENI VINCOLATI DAL D. Lgs. 42/2004 e s.m.i E/O DI INTERESSE STORICO- ARTISTICO,Public Works Price List of Tuscany (2026 edition),CONSTRUCTION ON ASSETS PROTECTED BY LEGISLATIVE DECREE 42/2004 and subsequent am,TREATMENTS / FINISHES
TOS26_PR.P08.024.002,"Object: TIMBER | FOR CONSTRUCTION. XLAM - CROSS LAMINATED TIMBER - CLT. CE certified according to: - UNI EN 14081-1:2016 | non-visible quality, 80 mm 3s",Material,Wood & Timber,m³,25525.59,25525.59,25525.59,25525.59,1,INR,2042.05,0.08,2,2,STRUTTURE IN LEGNO CAM: no,Public Works Price List of Tuscany (2026 edition),WOODEN STRUCTURES CAM: no,WALLS
TOS26_PR.P08.024.003,"Object: TIMBER | FOR CONSTRUCTION. XLAM - CROSS LAMINATED TIMBER - CLT. CE certified according to: - UNI EN 14081-1:2016 | non-visible quality, 100 mm 3s",Material,Wood & Timber,m³,24193.09,24193.09,24193.09,24193.09,1,INR,2419.31,0.1,2,2,STRUTTURE IN LEGNO CAM: no,Public Works Price List of Tuscany (2026 edition),WOODEN STRUCTURES CAM: no,WALLS
TOS26_PR.P08.024.004,"Object: TIMBER | FOR CONSTRUCTION. XLAM - CROSS LAMINATED TIMBER - CLT. CE certified according to: - UNI EN 14081-1:2016 | non-visible quality, 120 mm 3s",Material,Wood & Timber,m³,23859.97,23859.97,23859.97,23859.97,1,INR,2863.2,0.12,2,2,STRUTTURE IN LEGNO CAM: no,Public Works Price List of Tuscany (2026 edition),WOODEN STRUCTURES CAM: no,WALLS
TOS26_PR.P08.024.005,"Object: TIMBER | FOR CONSTRUCTION. XLAM - CROSS LAMINATED TIMBER - CLT. CE certified according to: - UNI EN 14081-1:2016 | non-visible quality, 100 mm 5s",Material,Wood & Timber,m³,24193.09,24193.09,24193.09,24193.09,1,INR,2419.31,0.1,2,2,STRUTTURE IN LEGNO CAM: no,Public Works Price List of Tuscany (2026 edition),WOODEN STRUCTURES CAM: no,WALLS
TOS26_PR.P08.024.006,"Object: TIMBER | FOR CONSTRUCTION. XLAM - CROSS LAMINATED TIMBER - CLT. CE Certified according to: - UNI EN 14081-1:2016 | non-visible quality, 120 mm 5s",Material,Wood & Timber,m³,24359.65,24359.65,24359.65,24359.65,1,INR,2923.16,0.12,2,2,STRUTTURE IN LEGNO CAM: no,Public Works Price List of Tuscany (2026 edition),WOODEN STRUCTURES CAM: no,WALLS
TOS26_PR.P15.050.010,"Object: PLASTIC AND COMPOSITE MATERIALS | Rigid P.V.C. pipe for non-pressure civil and industrial drains Compliant with: UNI EN 1401-1:2019 length m 6 with socket pipe and elastomeric sealing ring | type SN4 SDR 41 outer diam. 160 thickness mm 4,0 mm",Material,Fasteners,m,385.27,385.27,385.27,385.27,1,INR,404.54,1.05,2,2,EDILIZIA CIVILE,Public Works Price List of Tuscany (2026 edition),CIVIL CONSTRUCTION,DRAINS / SEWERS
TOS26_PR.P15.050.011,"Object: PLASTIC AND COMPOSITE MATERIALS | Rigid P.V.C. pipe for non-pressure civil and industrial drains Compliant with: UNI EN 1401-1:2019 length m 6 with socket pipe and elastomeric sealing ring | type SN4 SDR 41 outer diam. 200 thickness mm 4,9 mm",Material,Fasteners,m,594.4,594.4,594.4,594.4,1,INR,624.12,1.05,2,2,EDILIZIA CIVILE,Public Works Price List of Tuscany (2026 edition),CIVIL CONSTRUCTION,DRAINS / SEWERS
TOS26_PR.P15.050.012,"Object: PLASTIC AND COMPOSITE MATERIALS | Rigid P.V.C. pipe for non-pressure civil and industrial drains Compliant with: UNI EN 1401-1:2019 length m 6 with socket pipe and elastomeric sealing ring | type SN4 SDR 41 outer diam. 250 thickness mm 6,2 mm",Material,Fasteners,m,756.33,756.33,756.33,756.33,1,INR,794.15,1.05,2,2,EDILIZIA CIVILE,Public Works Price List of Tuscany (2026 edition),CIVIL CONSTRUCTION,DRAINS / SEWERS
TOS26_PR.P15.050.013,"Object: PLASTIC AND COMPOSITE MATERIALS | Rigid P.V.C. pipe for non-pressure civil and industrial drains Compliant with: UNI EN 1401-1:2019 length m 6 with socket pipe and elastomeric sealing ring | type SN4 SDR 41 outer diam. 315 thickness mm 7,7 mm",Material,Fasteners,m,1198.77,1198.77,1198.77,1198.77,1,INR,1228.74,1.025,2,2,EDILIZIA CIVILE,Public Works Price List of Tuscany (2026 edition),CIVIL CONSTRUCTION,DRAINS / SEWERS
TOS26_PRCAM.P18.MWV02.002,Object: THERMAL AND ACOUSTIC INSULANTS Compliant with: - UNI 13172:2012; - UNI13501:2009; - D.M. 15/03/2005. - CE marking; - Declaration of Performance (DoP) | OF MINERAL ORIGIN. GLASS WOOL MATS/ROLLS - MW. TREATED WITH THERMOSETTING RESINS AND COVERED ON ONE SIDE WITH A PAPER SHEET,Material,General,m²,279.45,279.45,279.45,279.45,1,INR,293.42,1.05,2,2,EDILIZIA CIVILE,Public Works Price List of Tuscany (2026 edition),CIVIL CONSTRUCTION,Use: THERMAL INSULATION Included: - preparation of supports (unless otherwise ex
TOS26_PR.P26.202.201,"Subject: COATING MATERIALS - PAINTS, VARNISHES, ENAMELS AND TOOLS FOR THEIR APPLICATION Compliant with: UNI EN ISO 4618:2023. | CONSOLIDANTS, ADHESIVES AND PROTECTIVES - RESTORATION. | Ready-to-use consolidant based on silicic acid derivatives with dual consolidating-preventive action.",Material,Chemicals,l,506.68,506.68,506.68,506.68,1,INR,886.69,1.75,2,2,EDILIZIA SU BENI VINCOLATI DAL D. Lgs. 42/2004 e s.m.i E/O DI INTERESSE STORICO- ARTISTICO,Public Works Price List of Tuscany (2026 edition),CONSTRUCTION ON ASSETS PROTECTED BY LEGISLATIVE DECREE 42/2004 and subsequent am,TREATMENTS / FINISHES
TOS26_PR.P26.202.070,"Subject: COATING MATERIALS - PAINTS, VARNISHES, ENAMELS AND TOOLS FOR THEIR APPLICATION Compliant with: UNI EN ISO 4618:2023. | CONSOLIDANTS, ADHESIVES AND PROTECTIVES - RESTORATION. | reversible surface water-repellent hexafluoropropene for stone materials",Material,General,l,558.9,558.9,558.9,558.9,1,INR,167.67,0.3,2,2,EDILIZIA SU BENI VINCOLATI DAL D. Lgs. 42/2004 e s.m.i E/O DI INTERESSE STORICO- ARTISTICO,Public Works Price List of Tuscany (2026 edition),CONSTRUCTION ON ASSETS PROTECTED BY LEGISLATIVE DECREE 42/2004 and subsequent am,TREATMENTS / FINISHES
TOS26_PR.P26.202.034,"Subject: COATING MATERIALS - PAINTS, VARNISHES, ENAMELS AND TOOLS FOR THEIR APPLICATION Compliant with: UNI EN ISO 4618:2023. | CONSOLIDANTS, ADHESIVES AND PROTECTIVES - RESTORATION. | VIRGIN WAX IN BLOCKS Packaging: 1 kg",Material,General,kg,599.62,599.62,599.62,599.62,1,INR,59.96,0.1,2,2,EDILIZIA SU BENI VINCOLATI DAL D. Lgs. 42/2004 e s.m.i E/O DI INTERESSE STORICO- ARTISTICO,Public Works Price List of Tuscany (2026 edition),CONSTRUCTION ON ASSETS PROTECTED BY LEGISLATIVE DECREE 42/2004 and subsequent am,TREATMENTS / FINISHES
TOS26_PR.P26.202.080,"Subject: COATING MATERIALS - PAINTS, VARNISHES, ENAMELS AND TOOLS FOR THEIR APPLICATION Compliant with: UNI EN ISO 4618:2023. | CONSOLIDANTS, ADHESIVES AND PROTECTIVES - RESTORATION. | ready-mixed mortar with low soluble salt content for filling",Material,Fasteners,kg,281.66,281.66,281.66,281.66,1,INR,28.17,0.1,2,2,EDILIZIA SU BENI VINCOLATI DAL D. Lgs. 42/2004 e s.m.i E/O DI INTERESSE STORICO- ARTISTICO,Public Works Price List of Tuscany (2026 edition),CONSTRUCTION ON ASSETS PROTECTED BY LEGISLATIVE DECREE 42/2004 and subsequent am,TREATMENTS / FINISHES
TOS26_PR.P22.044.001,Object: PRODUCTS FOR FLOORS AND WALL COVERINGS | TILES / BASEBOARD IN TERRACOTTA CE Certified Compliant: UNI EN 1344:2013 | RUSTIC RAW STYLE Dimensions: 15x30 cm,Material,General,m²,431.06,431.06,431.06,431.06,1,INR,452.61,1.05,2,2,EDILIZIA SU BENI VINCOLATI DAL D. Lgs. 42/2004 e s.m.i E/O DI INTERESSE STORICO- ARTISTICO,Public Works Price List of Tuscany (2026 edition),CONSTRUCTION ON ASSETS PROTECTED BY LEGISLATIVE DECREE 42/2004 and subsequent am,FLOORING
TOS26_PR.P01.006.001,"Object: AGGREGATES Characteristics: - free of frost-susceptible elements; - free of friable, dusty or schistose parts; - free of significant quantities of gypsum and sulfates. | Type: natural boulders Use: for breakwater Characteristics: - compact; - frost-resistant; - free of joints, fractures or cleavage planes",Material,General,t,1019.36,1019.36,1019.36,1019.36,1,INR,1019.36,1.0,2,2,OPERE MARITTIME / PORTUALI / COSTIERE CAM: no,Public Works Price List of Tuscany (2026 edition),MARITIME / PORT / COASTAL WORKS CAM: no,BOULDERS
TOS26_PR.P01.006.003,"Object: AGGREGATES Characteristics: - free of frost-susceptible elements; - free of friable, dusty or schistose parts; - free of significant quantities of gypsum and sulfates. | Type: natural boulders Use: for breakwater Characteristics: - compact; - frost-resistant; - free of joints, fractures or cleavage planes",Material,General,t,1277.74,1277.74,1277.74,1277.74,1,INR,1277.74,1.0,2,2,OPERE MARITTIME / PORTUALI / COSTIERE CAM: no,Public Works Price List of Tuscany (2026 edition),MARITIME / PORT / COASTAL WORKS CAM: no,BOULDERS
TOS26_PR.P01.006.004,"Object: AGGREGATES Characteristics: - free of frost-susceptible elements; - free of friable, dusty or schistose parts; - free of significant quantities of gypsum and sulfates. | Type: natural boulders Use: for breakwater Characteristics: - compact; - frost-resistant; - free of joints, fractures or cleavage planes",Material,General,t,1626.2,1626.2,1626.2,1626.2,1,INR,1626.2,1.0,2,2,OPERE MARITTIME / PORTUALI / COSTIERE CAM: no,Public Works Price List of Tuscany (2026 edition),MARITIME / PORT / COASTAL WORKS CAM: no,BOULDERS
TOS26_PR.P26.100.007,"Subject: COATING MATERIALS - PAINTS, VARNISHES, ENAMELS AND TOOLS FOR THEIR APPLICATION Compliant with: UNI EN ISO 4618:2023. | SOLVENTS - THINNERS. | DENATURED ETHYL ALCOHOL Packaging: 5 liters",Material,General,l,128.92,128.92,128.92,128.92,1,INR,38.68,0.3,2,2,EDILIZIA SU BENI VINCOLATI DAL D. Lgs. 42/2004 e s.m.i E/O DI INTERESSE STORICO- ARTISTICO,Public Works Price List of Tuscany (2026 edition),CONSTRUCTION ON ASSETS PROTECTED BY LEGISLATIVE DECREE 42/2004 and subsequent am,TREATMENTS / FINISHES
TOS26_AT.N01.001.212,Type: EARTHMOVING MACHINES Specifications: delivered to site | Use: FOR EARTHWORK Included: accessories | Crawler excavator with front or back attachment with operating weight of 46000 KG - 1 month,Equipment,General,ora,1424.1,1424.1,1424.1,1424.1,1,INR,76.47,0.0537,2,2,INFRASTRUTTURE STRADALI,Public Works Price List of Tuscany (2026 edition),ROAD INFRASTRUCTURE,EXCAVATION
TOS26_PR.P62.001.009,"Object: Modular control, signaling and regulation devices, modular boxes and finishes, industrial sockets and plugs, lighting devices | Object: Modular control devices Use: civil series Included: standard finish | Object: Button Specifications: NO Number of poles: 1 Rated capacity",Material,General,cad,187.78,187.78,187.78,187.78,1,INR,187.78,1.0,2,2,IMPIANTI - ELETTRICI / SPECIALI / PER LE COMUNICAZIONI CAM: no,Public Works Price List of Tuscany (2026 edition),ELECTRICAL / SPECIAL / COMMUNICATIONS SYSTEMS CAM: no,ELECTRICAL
TOS26_PR.P26.107.003,"Subject: COATING MATERIALS - PAINTS, VARNISHES, ENAMELS AND TOOLS FOR THEIR APPLICATION Compliant with: UNI EN ISO 4618:2023. | INSULATING PAINT - PRIMER. | WATER-BASED BREATHABLE POTASSIUM SILICATE PRIMER",Material,Paint & Coatings,l,203.55,203.55,203.55,203.55,1,INR,35.62,0.175,2,2,EDILIZIA SU BENI VINCOLATI DAL D. Lgs. 42/2004 e s.m.i E/O DI INTERESSE STORICO- ARTISTICO,Public Works Price List of Tuscany (2026 edition),CONSTRUCTION ON ASSETS PROTECTED BY LEGISLATIVE DECREE 42/2004 and subsequent am,TREATMENTS / FINISHES
