resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
Placă de lemn,Placă de lemn,Material,General,m3,0.0,0.0,0.0,0.0,0,RON,0.0,0.0244,17,17,"Concrete Pile, Column, Pile CỪ - Concrete pile, - Pile, column","Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ","Piloane de beton, coloane și elemente prefabricate","Pilon de beton, coloană, CĂRĂMIDĂ - pilon de beton, - coloană"
Pământ natural de amestecare,Pământ natural de amestecare,Material,General,m3,0.0,0.0,0.0,0.0,0,RON,0.0,18.5638,16,16,Construction Foundation Graded aggregate Crushed stone - Construction foundation graded aggregate stone dă,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Strat de bază și sub-strat rutier,Fundatie de construcție agregat mărginit Piatră zdrobită - agregat mărginit pent
piatră 4x6,piatră 4x6,Material,General,m3,0.0,0.0,0.0,0.0,0,RON,0.0,14.6253,16,16,Construction Foundation Graded aggregate Crushed stone - Construction foundation graded aggregate stone dă,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Strat de bază și sub-strat rutier,Fundatie de construcție agregat mărginit Piatră zdrobită - agregat mărginit pent
"Excavator 0,5m3","Excavator 0,5m3",Equipment,Excavators,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.5056,16,10,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament - săpături și umpluturi,Excavație BUNĂ prin Mână - Excavație de nămol în orice componentă - Nămol specia
"pământ de umplutură pentru mașini, auto-împins, 10 t","pământ de umplutură pentru mașini, auto-împins, 10 t",Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.6861,16,16,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament - săpături și umpluturi,Excavație BUNĂ prin Mână - Excavație de nămol în orice componentă - Nămol specia
"Mașină de șlefuit 2,7 kW","Mașină de șlefuit 2,7 kW",Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,1.1475,16,16,Fabrication Truss Rafter Steel HÌNH KHẨU ĐỘ Large - Fabrication rafter steel kh,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Fabricare de grinzi de oțel și structuri,Fabricare structură grinzi de acoperiș din oțel HÌNH KHẨU ĐỘ Large - Fabricare g
oțel 16 t Mașină de nivelat 110 cv,oțel 16 t Mașină de nivelat 110 cv,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.129,16,16,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament - săpături și umpluturi,Excavație BUNĂ prin Mână - Excavație de nămol în orice componentă - Nămol specia
Nisip galben m3,Nisip galben m3,Material,General,"1,255",0.0,0.0,0.0,0.0,0,RON,0.0,0.7887,16,11,Masonry Foundation - Masonry foundation - Dimension   ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Zidărie (cărămizi și piatră),Fundatie de zidărie - fundație de zidărie - Dimensiune   
Cap de țeavă pentru șurub 38,Cap de țeavă pentru șurub 38,Material,General,cái,0.0,0.0,0.0,0.0,0,RON,0.0,0.047,16,16,Construction Layer LÓT Foundation in KHUNG VÂY - Construction layer lót món,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Straturi de fundare și bază pentru cofraje de cofraj,Strat de construcție pentru fundație LÓT în CADRU - strat de construcție pentru 
Pompa de beton 50m3/h,Pompa de beton 50m3/h,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.0346,16,16,Concrete LÓT Foundation - Concrete lót -    ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",beton turnat la fața locului,Fundatie de beton LÓT - Beton de fundatie -    
105mm Compresor de aer 660m3/h,105mm Compresor de aer 660m3/h,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,1.1965,16,16,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament - săpături și umpluturi,Excavație BUNĂ prin Mână - Excavație de nămol în orice componentă - Nămol specia
76mm Compresor de aer 1200m3/h,76mm Compresor de aer 1200m3/h,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,3.6718,16,16,Construction Layer LÓT Foundation in KHUNG VÂY - Construction layer lót món,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Straturi de fundare și bază pentru cofraje de cofraj,Strat de construcție pentru fundație LÓT în CADRU - strat de construcție pentru 
"Este nevoie de foraj L=1,83m","Este nevoie de foraj L=1,83m",Material,General,cái,0.0,0.0,0.0,0.0,0,RON,0.0,4.1082,16,16,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament - săpături și umpluturi,Excavație BUNĂ prin Mână - Excavație de nămol în orice componentă - Nămol specia
Nisip de construcție,Nisip de construcție,Material,General,m3,0.0,0.0,0.0,0.0,0,RON,0.0,0.513,16,16,Construction Foundation Graded aggregate Crushed stone - Construction foundation graded aggregate stone dă,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Strat de bază și sub-strat rutier,Fundatie de construcție agregat mărginit Piatră zdrobită - agregat mărginit pent
Barjă de lucru 250 t,Barjă de lucru 250 t,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.309,16,4,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament - săpături și umpluturi,Excavație BUNĂ prin Mână - Excavație de nămol în orice componentă - Nămol specia
oțel 25 t Mașină de nivelat 110 cv,oțel 25 t Mașină de nivelat 110 cv,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.1131,16,16,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament - săpături și umpluturi,Excavație BUNĂ prin Mână - Excavație de nămol în orice componentă - Nămol specia
Instrumente de măsurare,Instrumente de măsurare,Material,General,set,0.0,0.0,0.0,0.0,0,RON,0.0,0.364,15,15,Concrete LÓT Foundation - Concrete lót -    ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",beton turnat la fața locului,Fundatie de beton LÓT - Beton de fundatie -    
canal de scurgere 23 cv,canal de scurgere 23 cv,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.0747,15,15,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament - săpături și umpluturi,Excavație BUNĂ prin Mână - Excavație de nămol în orice componentă - Nămol specia
Canô 23 cv,Canô 23 cv,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.0995,15,15,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament - săpături și umpluturi,Excavație BUNĂ prin Mână - Excavație de nămol în orice componentă - Nămol specia
Mașină de pulverizare cu capacitate de 9 m3/h,Mașină de pulverizare cu capacitate de 9 m3/h,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.9721,15,10,Construction Layer LÓT Foundation in KHUNG VÂY - Construction layer lót món,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Straturi de fundare și bază pentru cofraje de cofraj,Strat de construcție pentru fundație LÓT în CADRU - strat de construcție pentru 
Compresor de aer 600 m3/h,Compresor de aer 600 m3/h,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.5542,15,15,Construction Foundation Graded aggregate Crushed stone - Construction foundation graded aggregate stone dă,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Strat de bază și sub-strat rutier,Fundatie de construcție agregat mărginit Piatră zdrobită - agregat mărginit pent
"Necesită foraj 89, L=0,96m","Necesită foraj 89, L=0,96m",Material,General,cái,0.0,0.0,0.0,0.0,0,RON,0.0,0.4776,15,15,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament - săpături și umpluturi,Excavație BUNĂ prin Mână - Excavație de nămol în orice componentă - Nămol specia
Mașină de irigat cu apă 5m3,Mașină de irigat cu apă 5m3,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.1228,15,15,Construction Foundation Graded aggregate Crushed stone - Construction foundation graded aggregate stone dă,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Strat de bază și sub-strat rutier,Fundatie de construcție agregat mărginit Piatră zdrobită - agregat mărginit pent
Asfalt beton,Asfalt beton,Material,General,tone,0.0,0.0,0.0,0.0,0,RON,0.0,11.8625,15,15,Construction Foundation Graded aggregate Crushed stone - Construction foundation graded aggregate stone dă,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Strat de bază și sub-strat rutier,Fundatie de construcție agregat mărginit Piatră zdrobită - agregat mărginit pent
Compresor de aer 240 m3/h,Compresor de aer 240 m3/h,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,2.1593,14,14,Fabrication Truss Rafter Steel HÌNH KHẨU ĐỘ Large - Fabrication rafter steel kh,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Fabricare de grinzi de oțel și structuri,Fabricare structură grinzi de acoperiș din oțel HÌNH KHẨU ĐỘ Large - Fabricare g
lemn de foc,lemn de foc,Material,General,kg,0.0,0.0,0.0,0.0,0,RON,0.0,13.9414,14,14,LỢP Roof NGÓI 13 unit / m 2 - Lợp roof ngói 22 v / m 2 - Height,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Acoperiri de acoperiș și învelitori de acoperiș,Acoperiș de țiglă 13 unități / m 2 - Acoperiș de țiglă 22 v / m 2 - Înălțime
Mașină de descărcat auto 10 t,Mașină de descărcat auto 10 t,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.5686,14,14,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament - săpături și umpluturi,Excavație BUNĂ prin Mână - Excavație de nămol în orice componentă - Nămol specia
Lemn de punere în lucru pentru cofraje,Lemn de punere în lucru pentru cofraje,Material,General,m3,0.0,0.0,0.0,0.0,0,RON,0.0,0.0125,14,14,"Concrete Pile, Column, Pile CỪ - Concrete pile, - Pile, column","Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ","Piloane de beton, coloane și elemente prefabricate","Pilon de beton, coloană, CĂRĂMIDĂ - pilon de beton, - coloană"
Șurub,Șurub,Material,General,cái,0.0,0.0,0.0,0.0,0,RON,0.0,29.52,14,14,Concrete LÓT Foundation - Concrete lót -    ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",beton turnat la fața locului,Fundatie de beton LÓT - Beton de fundatie -    
Mașină de tasat cu masă de 1 kW,Mașină de tasat cu masă de 1 kW,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.089,13,13,Concrete LÓT Foundation - Concrete lót -    ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",beton turnat la fața locului,Fundatie de beton LÓT - Beton de fundatie -    
M16 tijă,M16 tijă,Material,General,cái,0.0,0.0,0.0,0.0,0,RON,0.0,42.5385,13,13,Concrete LÓT Foundation - Concrete lót -    ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",beton turnat la fața locului,Fundatie de beton LÓT - Beton de fundatie -    
Stație de scufundare,Stație de scufundare,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.9354,13,13,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament - săpături și umpluturi,Excavație BUNĂ prin Mână - Excavație de nămol în orice componentă - Nămol specia
Mașină de ciocănit cu vibrație 90 kW,Mașină de ciocănit cu vibrație 90 kW,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.222,12,12,Filling Base Road by HỖN HỢP TRO XỈ NHIỆT Electric by Roller BÁN,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament și strat de bază cu amestecuri de cenușă/aglomerare,Umplere fundație drum cu HỖN HỢP TRO XỈ NHIỆT Electric cu Rulou BÁN
Mașină de foraj rotativ 125 kNm,Mașină de foraj rotativ 125 kNm,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,1.8274,12,12,Filling Base Road by HỖN HỢP TRO XỈ NHIỆT Electric by Roller BÁN,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament și strat de bază cu amestecuri de cenușă/aglomerare,Umplere fundație drum cu HỖN HỢP TRO XỈ NHIỆT Electric cu Rulou BÁN
Burghiu 76mm,Burghiu 76mm,Material,General,cái,0.0,0.0,0.0,0.0,0,RON,0.0,0.1758,12,12,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament - săpături și umpluturi,Excavație BUNĂ prin Mână - Excavație de nămol în orice componentă - Nămol specia
"Necesită foraj 38, L=3,73m","Necesită foraj 38, L=3,73m",Material,General,cái,0.0,0.0,0.0,0.0,0,RON,0.0,0.2272,12,12,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament - săpături și umpluturi,Excavație BUNĂ prin Mână - Excavație de nămol în orice componentă - Nămol specia
Buldozer 320 cv,Buldozer 320 cv,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.2659,12,12,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament - săpături și umpluturi,Excavație BUNĂ prin Mână - Excavație de nămol în orice componentă - Nămol specia
Bărcă (care conține,Bărcă (care conține,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,1.8416,12,12,"Pile driving TRE by Manual - Pile driving tre by manual, chi","Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Foraje și piloni forați turnați în loc,"Foraj manual de foraj cu tambur - Foraj de tambur pentru foraj manual, chi"
Placă V-3D,Placă V-3D,Material,General,m2,0.0,0.0,0.0,0.0,0,RON,0.0,1.06,12,12,"Concrete Pile, Column, Pile CỪ - Concrete pile, - Pile, column","Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ","Piloane de beton, coloane și elemente prefabricate","Pilon de beton, coloană, CĂRĂMIDĂ - pilon de beton, - coloană"
Mașină de nivelat 110 cv,Mașină de nivelat 110 cv,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.4052,12,12,Construction Foundation Graded aggregate Crushed stone - Construction foundation graded aggregate stone dă,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Strat de bază și sub-strat rutier,Fundatie de construcție agregat mărginit Piatră zdrobită - agregat mărginit pent
Cap de țeavă pentru piloți 38mm,Cap de țeavă pentru piloți 38mm,Material,General,cái,0.0,0.0,0.0,0.0,0,RON,0.0,0.2075,12,12,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament - săpături și umpluturi,Excavație BUNĂ prin Mână - Excavație de nămol în orice componentă - Nămol specia
cv Buldozer 180 cv,cv Buldozer 180 cv,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.4598,12,12,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament - săpături și umpluturi,Excavație BUNĂ prin Mână - Excavație de nămol în orice componentă - Nămol specia
cv buldozer 240 cv,cv buldozer 240 cv,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.3649,12,12,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament - săpături și umpluturi,Excavație BUNĂ prin Mână - Excavație de nămol în orice componentă - Nămol specia
Buldozer 240 cv,Buldozer 240 cv,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.4947,12,12,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament - săpături și umpluturi,Excavație BUNĂ prin Mână - Excavație de nămol în orice componentă - Nămol specia
Buldozer 180 cp,Buldozer 180 cp,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.6086,12,12,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament - săpături și umpluturi,Excavație BUNĂ prin Mână - Excavație de nămol în orice componentă - Nămol specia
"cu mașină de construcții, buldozer 110 cp","cu mașină de construcții, buldozer 110 cp",Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.8463,12,12,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament - săpături și umpluturi,Excavație BUNĂ prin Mână - Excavație de nămol în orice componentă - Nămol specia
Vas de remorcare 75 cv,Vas de remorcare 75 cv,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.5338,12,12,"Pile driving TRE by Manual - Pile driving tre by manual, chi","Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Foraje și piloni forați turnați în loc,"Foraj manual de foraj cu tambur - Foraj de tambur pentru foraj manual, chi"
cv Buldozer 110 cv,cv Buldozer 110 cv,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.6262,12,12,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament - săpături și umpluturi,Excavație BUNĂ prin Mână - Excavație de nămol în orice componentă - Nămol specia
cv Mașină de nivelat 140 cv,cv Mașină de nivelat 140 cv,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.5445,12,12,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament - săpături și umpluturi,Excavație BUNĂ prin Mână - Excavație de nămol în orice componentă - Nămol specia
"Forare 32, L=1,5m","Forare 32, L=1,5m",Material,General,cái,0.0,0.0,0.0,0.0,0,RON,0.0,1.6285,12,12,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament - săpături și umpluturi,Excavație BUNĂ prin Mână - Excavație de nămol în orice componentă - Nămol specia
76mm Compresor de aer 1200m3/h,76mm Compresor de aer 1200m3/h,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.8717,12,12,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament - săpături și umpluturi,Excavație BUNĂ prin Mână - Excavație de nămol în orice componentă - Nămol specia
Mașină de turnat beton 27,Mașină de turnat beton 27,Material,General,t,0.0,0.0,0.0,0.0,0,RON,0.0,1.0378,12,12,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament - săpături și umpluturi,Excavație BUNĂ prin Mână - Excavație de nămol în orice componentă - Nămol specia
cu camion de descărcare automată 12,cu camion de descărcare automată 12,Material,General,t,0.0,0.0,0.0,0.0,0,RON,0.0,1.8084,12,12,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament - săpături și umpluturi,Excavație BUNĂ prin Mână - Excavație de nămol în orice componentă - Nămol specia
pământ pentru autoturisme auto-descărcare 22,pământ pentru autoturisme auto-descărcare 22,Material,General,t,0.0,0.0,0.0,0.0,0,RON,0.0,1.2555,12,12,Excavation BÙN by Manual - Excavation bùn in mọi điều component - Bùn đặ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Lucrări de terasament - săpături și umpluturi,Excavație BUNĂ prin Mână - Excavație de nămol în orice componentă - Nămol specia
Mașină de autobasculantare,Mașină de autobasculantare,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,2.9775,12,12,Construction Foundation Graded aggregate Crushed stone - Construction foundation graded aggregate stone dă,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Strat de bază și sub-strat rutier,Fundatie de construcție agregat mărginit Piatră zdrobită - agregat mărginit pent
Macara de turn 50 t,Macara de turn 50 t,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.2109,12,12,Concrete LÓT Foundation - Concrete lót -    ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",beton turnat la fața locului,Fundatie de beton LÓT - Beton de fundatie -    
Lemn de rezistență,Lemn de rezistență,Material,General,m3,0.0,0.0,0.0,0.0,0,RON,0.0,0.4254,12,12,Concrete LÓT Foundation - Concrete lót -    ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",beton turnat la fața locului,Fundatie de beton LÓT - Beton de fundatie -    
Panne industriale,Panne industriale,Material,General,m2,0.0,0.0,0.0,0.0,0,RON,0.0,17.065,12,12,Concrete LÓT Foundation - Concrete lót -    ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",beton turnat la fața locului,Fundatie de beton LÓT - Beton de fundatie -    
Lemn de grindă,Lemn de grindă,Material,General,m3,0.0,0.0,0.0,0.0,0,RON,0.0,0.1651,12,12,Concrete LÓT Foundation - Concrete lót -    ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",beton turnat la fața locului,Fundatie de beton LÓT - Beton de fundatie -    
Mașină de forat piloni 150 t,Mașină de forat piloni 150 t,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,1.6765,12,6,"Pile driving TRE by Manual - Pile driving tre by manual, chi","Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Foraje și piloni forați turnați în loc,"Foraj manual de foraj cu tambur - Foraj de tambur pentru foraj manual, chi"
Macara 3 t,Macara 3 t,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.023,12,12,Concrete LÓT Foundation - Concrete lót -    ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",beton turnat la fața locului,Fundatie de beton LÓT - Beton de fundatie -    
Stâlp de lemn (stâlp de tràm),Stâlp de lemn (stâlp de tràm),Material,General,m,0.0,0.0,0.0,0.0,0,RON,0.0,105.0,12,12,"Pile driving TRE by Manual - Pile driving tre by manual, chi","Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Foraje și piloni forați turnați în loc,"Foraj manual de foraj cu tambur - Foraj de tambur pentru foraj manual, chi"
"Necesită foraj 32, L=4m","Necesită foraj 32, L=4m",Material,General,cái,0.0,0.0,0.0,0.0,0,RON,0.0,1.1328,12,12,Construction Layer LÓT Foundation in KHUNG VÂY - Construction layer lót món,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Straturi de fundare și bază pentru cofraje de cofraj,Strat de construcție pentru fundație LÓT în CADRU - strat de construcție pentru 
Cărămida de zidărie,Cărămida de zidărie,Material,General,bucată,0.0,0.0,0.0,0.0,0,RON,0.0,139.1867,12,12,Masonry Foundation - Masonry foundation - Dimension   ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Zidărie (cărămizi și piatră),Fundatie de zidărie - fundație de zidărie - Dimensiune   
tipuri,tipuri,Material,General,m³,0.0,0.0,0.0,0.0,0,RON,0.0,0.0617,12,9,Loading Stacking Material RỜI LÊN PHƯƠNG TIỆN Transport by THỦ CÔN,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ","Încărcare, descărcare și transport",Transportul materialului de stivuire încărcat pe mijlocul de transport
Ciment kg,Ciment kg,Material,General,134,0.0,0.0,0.0,0.0,0,RON,0.0,284.5417,12,12,Masonry Foundation - Masonry foundation - Dimension   ,"Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Zidărie (cărămizi și piatră),Fundatie de zidărie - fundație de zidărie - Dimensiune   
Bărcuță (plasată,Bărcuță (plasată,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,1.8416,12,12,"Pile driving TRE by Manual - Pile driving tre by manual, chi","Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Foraje și piloni forați turnați în loc,"Foraj manual de foraj cu tambur - Foraj de tambur pentru foraj manual, chi"
Stâlpi din bambus,Stâlpi din bambus,Material,General,m,0.0,0.0,0.0,0.0,0,RON,0.0,105.0,12,12,"Pile driving TRE by Manual - Pile driving tre by manual, chi","Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Foraje și piloni forați turnați în loc,"Foraj manual de foraj cu tambur - Foraj de tambur pentru foraj manual, chi"
Stâlp de sprijin,Stâlp de sprijin,Material,General,stâlp,0.0,0.0,0.0,0.0,0,RON,0.0,1.5683,12,12,"Pile driving TRE by Manual - Pile driving tre by manual, chi","Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Foraje și piloni forați turnați în loc,"Foraj manual de foraj cu tambur - Foraj de tambur pentru foraj manual, chi"
Mașină de foraj,Mașină de foraj,Equipment,General,ca,0.0,0.0,0.0,0.0,0,RON,0.0,0.0741,12,12,"Pile driving TRE by Manual - Pile driving tre by manual, chi","Delinearea estimării costurilor de construcție a lucrărilor (TT 12/2021), Anexa ",Foraje și piloni forați turnați în loc,"Foraj manual de foraj cu tambur - Foraj de tambur pentru foraj manual, chi"
